time,open,high,low,close,All Confimed,MAMA,FAMA,KAMA,Buy Signal,Sell Signal,ICHI BUY,ICHI SELL,5in1 → BULL,5in1 → BEAR,FINAL LONG,FINAL SHORT,GRACE LONG,GRACE SHORT,ADX
1766574000,87084.3,87357.6,87084.2,87206,,87590.02170869563,88493.06659185671,88466.33352644555,0,0,0,0,0,0,0,0,0,0,23.727196692380584
1766577600,87206,87495.2,87138.2,87430.1,,87570.1474688669,88435.71879291673,88452.25678026544,0,0,0,0,0,0,0,0,0,0,22.385102803653666
1766581200,87430.1,87442.6,87049.9,87289.4,,87569.28033696352,88434.3807284446,88452.24602685186,0,0,0,0,0,0,0,0,0,0,21.176080899996133
1766584800,87289.4,87452.7,86412.6,86991.3,,87552.54932720932,88421.61737921619,88451.35055512654,0,0,0,0,0,0,0,0,0,0,21.942383209701628
1766588400,86991.3,87229.7,86587.5,87047.3,,87442.82441430562,88315.33522598824,88398.73166257846,0,0,0,0,0,0,0,0,0,0,23.209289669433552
1766592000,87047.3,87688.7,86919.2,87286.2,,87440.95603682274,88310.11997779153,88398.59166960356,0,0,0,0,0,0,0,0,0,0,21.878402126217008
1766595600,87286.2,87586.6,87252.7,87319.8,,87439.53104794594,88305.00021829033,88398.45947099969,0,0,0,0,0,0,0,0,0,0,20.400211113250126
1766599200,87319.8,87507.7,87230,87472.5,,87439.59525144279,88304.15757662903,88398.45602749885,0,0,0,0,0,0,0,0,0,0,19.2128522295201
1766602800,87472.5,87580.2,87336.9,87563,,87442.48781609781,88294.05895594075,88398.00770950626,0,0,0,0,0,0,0,0,0,0,17.239589097430873
1766606400,87563,87676.9,87525.9,87559.8,,87442.86624249749,88292.68606446745,88397.9992663553,0,0,0,0,0,0,0,0,0,0,14.958096127917255
1766610000,87559.8,87800,87559.8,87696.4,,87443.44566658794,88291.7156407456,88397.99568515873,0,0,0,0,0,0,0,0,0,0,13.368729674631139
1766613600,87696.4,88051.1,87694.6,88008.3,,87608.55520155621,88191.87016222913,88373.72076623283,0,0,0,0,0,0,0,0,0,0,12.182934950808018
1766617200,88008.3,88028.2,87593.6,87675,,87609.25175566727,88188.8163095893,88373.65181741382,0,0,0,0,0,0,0,0,0,0,10.579590240404965
1766620800,87675,87752.5,87514.4,87570.3,,87608.70100470363,88184.71509441029,88373.51311713493,0,0,0,0,0,0,0,0,0,0,9.80843146493898
1766624400,87570.3,87747.9,87568.3,87700,,87610.98963180944,88177.52419575505,88373.18934034031,0,0,0,0,0,0,0,0,0,0,9.572729682636199
1766628000,87700,87967.9,87567.1,87886.6,,87688.28965063386,88108.91676310347,88344.89555968411,0,0,0,0,0,0,0,0,0,0,10.459073345278224
1766631600,87886.6,87927.9,87769.7,87846.1,,87693.16072695344,88102.50026573637,88344.55569971686,0,0,0,0,0,0,0,0,0,0,11.089054815821685
1766635200,87846.1,87846.1,87741.5,87781.7,,87696.13015935132,88095.68584023959,88344.11712646415,0,0,0,0,0,0,0,0,0,0,10.105282264519259
1766638800,87781.7,87786,87660.9,87746.5,,87712.0129374819,88035.19536110824,88301.95640530591,0,0,0,0,0,0,0,0,0,0,8.763381889087606
1766642400,87746.5,87841.7,87682.7,87836.3,,87715.36025755257,88030.8884347084,88301.70348661144,0,0,0,0,0,0,0,0,0,0,9.060641242295912
1766646000,87836.3,87867.2,87752.4,87831,,87742.37081104299,87997.19318192589,88281.67119829201,0,0,0,0,0,0,0,0,0,0,9.455300682902148
1766649600,87831,87890.3,87353.5,87585.3,,87741.46707448653,87996.45749771378,88281.64945230634,0,0,0,0,0,0,0,0,0,0,9.604200753475144
1766653200,87585.3,87603.4,87438.9,87518.4,,87739.52004140003,87995.33616295438,88281.5962680712,0,0,0,0,0,0,0,0,0,0,9.983761722958295
1766656800,87518.4,87529.3,87254.2,87422.5,,87733.87458662792,87993.00812480057,88281.37018635083,0,0,0,0,0,0,0,0,0,0,11.310114665972321
1766660400,87422.5,87581.2,87410.2,87519.5,,87692.76522998168,87964.2202156604,88258.46858201805,0,0,0,0,0,0,0,0,0,0,12.105125355682398
1766664000,87519.5,87589.7,87478.7,87567.4,,87677.24497697875,87946.45640542943,88249.14757849209,0,0,0,0,0,0,0,0,0,0,12.1435594163115
1766667600,87567.4,87684,87393,87627.9,,87676.58347989798,87944.64750649639,88249.05039957061,0,0,0,0,0,0,0,0,0,0,12.061800532172063
1766671200,87627.9,87760.8,87550.1,87714.3,,87676.99207553243,87943.19770624534,88248.99425541413,0,0,0,0,0,0,0,0,0,0,11.882947089307441
1766674800,87714.3,88598.6,87708.4,88369.2,,87696.94837751733,87939.64803150602,88249.0674380282,0,0,0,0,0,0,0,0,0,0,13.904824962340273
1766678400,88369.2,88478.4,87989.7,88086,,87703.60287510381,87937.62932520485,88249.02754198575,0,0,0,0,0,0,0,0,0,0,15.238005487410033
1766682000,88086,88206.8,87994.1,88133.5,,87709.89310485282,87935.96321363394,88249.00629490454,0,0,0,0,0,0,0,0,0,0,16.571186012479796
1766685600,88133.5,88310.2,88133.4,88237.4,,87753.37593494609,87928.43780336023,88248.93379874312,0,0,0,0,0,0,0,0,0,0,18.27669853241414
1766689200,88237.4,88243.5,88066.6,88148.2,,87764.9755507191,87926.03660812942,88248.86232318741,0,0,0,0,0,0,0,0,0,0,19.991836609032934
1766692800,88148.2,88171.2,87640.1,87881.7,,87766.32327016686,87925.11457006042,88248.81886381877,0,0,0,0,0,0,0,0,0,0,19.64155994634001
1766696400,87881.7,87981.8,87794.5,87901.5,,87767.376113546,87924.50028574618,88248.79940349166,0,0,0,0,0,0,0,0,0,0,19.19388319624915
1766700000,87901.5,87918.3,87305.9,87654.1,,87766.38148775199,87923.80610128804,88248.75749090855,0,0,0,0,0,0,0,0,0,0,19.552223494421476
1766703600,87654.1,87776.2,86953.4,87216.7,,87740.98369299804,87919.58248624402,88246.98610471684,0,0,0,0,0,0,0,0,0,0,20.74692919310385
1766707200,87216.7,87325.9,86891.1,87121.9,,87727.7009334819,87917.52402746878,88246.57334572825,0,0,0,0,0,0,0,0,0,0,21.43671988982887
1766710800,87121.9,87495.8,87120.2,87426.6,,87698.9024796233,87907.06912371721,88239.77269881034,0,0,0,0,0,0,0,0,0,0,21.73075879339481
1766714400,87426.6,89428.7,87415.4,89185.8,1,87738.92099149479,87904.80634570686,88240.28594631191,0,0,1,0,0,0,1,0,0,0,23.17992945431684
1766718000,89185.8,89277.9,88705.1,88833.5,,87759.3890942354,87903.44672926061,88240.45640152621,0,0,0,0,0,0,0,0,0,0,25.10510139473168
1766721600,88833.5,89151.6,88512.5,88969.2,,87791.27302926783,87901.96858960016,88240.83795092891,0,0,0,0,0,0,0,0,0,0,26.914221906500206
1766725200,88969.2,89046.6,88820.6,88989.5,,87825.14202142163,87900.88280264227,88241.27897789974,0,0,0,0,0,0,0,0,0,0,26.522611102371282
1766728800,88989.5,89245.8,88989.5,89130.1,,87867.5931805358,87900.34133576439,88241.93847203402,0,0,0,0,0,0,0,0,0,0,26.42317497875352
1766732400,89130.1,89565.6,88350,88478.8,,87968.62371416413,87905.98476521204,88247.38469079325,0,0,0,0,0,0,0,0,0,0,24.756373575820042
1766736000,88478.8,88884.2,88414.9,88747.2,,87983.8721255524,87906.74747692958,88247.54069694983,0,0,0,0,0,0,0,0,0,0,22.840809515720913
1766739600,88747.2,88915.4,88656.4,88817.3,,88000.30143995621,87907.66958879997,88247.720610296,0,0,0,0,0,0,0,0,0,0,21.332830832563946
1766743200,88817.3,88887.5,88682.4,88752,,88013.27503822246,87908.58091333107,88247.84601576268,0,0,0,0,0,0,0,0,0,0,21.683031629285605
1766746800,88752,88759.8,88531.9,88536.8,,88014.8495211322,87908.74071288128,88247.84855129616,0,0,0,0,0,0,0,0,0,0,21.64028062020596
1766750400,88536.8,88762.1,88536.8,88681.1,,88087.81473211774,87918.54646462934,88252.49137909476,0,0,0,0,0,0,0,0,0,0,20.98360231073778
1766754000,88681.1,89064.3,88620.2,89002.3,,88101.73485267168,87919.9406940036,88252.63967338289,0,0,0,0,0,0,0,0,0,0,20.18030595875055
1766757600,89002.3,89063.1,87356.9,87389.9,,88093.37465758515,87920.95914776764,88252.53423733365,0,0,0,1,0,0,0,1,0,0,19.60243426808561
1766761200,87389.9,87389.9,86645.4,87135.5,,87961.9561180682,87923.77150005134,88234.29377822764,0,0,0,0,0,0,0,0,0,0,20.580653677411224
1766764800,87135.5,87386.4,86837.7,86856.1,,87808.57021632216,87915.78210048191,88211.32937613915,0,0,0,0,0,0,0,0,0,0,20.446247194572557
1766768400,86856.1,87466.1,86808.7,87326.3,,87805.03400251357,87915.37607400541,88211.28521796878,0,0,0,0,0,0,0,0,0,0,20.116217812864054
1766772000,87326.3,87378,87136.8,87273.9,,87778.63560942691,87911.97794046688,88209.08327099196,0,0,0,0,0,0,0,0,0,0,20.27658043712793
1766775600,87273.9,87595.2,87240.1,87495.9,,87777.57376306615,87911.72555523156,88209.0735860287,0,0,0,0,0,0,0,0,0,0,19.868180632671574
1766779200,87495.9,87797.9,87378.6,87587.6,,87776.38321548289,87911.3014664182,88209.05068386154,0,0,0,0,0,0,0,0,0,0,18.661703932170777
1766782800,87587.6,87704.3,87454.8,87468.7,,87776.20443112099,87911.26221624785,88209.05043534133,0,0,0,0,0,0,0,0,0,0,19.022592510985696
1766786400,87468.7,87592.1,87313.7,87543.7,,87769.3389633836,87909.16683787372,88208.62895951132,0,0,0,0,0,0,0,0,0,0,19.65081052674292
1766790000,87543.7,87548.6,87336.2,87368,,87758.41571608416,87907.11534034394,88208.16420116232,0,0,0,0,0,0,0,0,0,0,20.219945433002767
1766793600,87368,87407.6,87245.6,87396,,87650.36682195446,87868.84245060675,88155.89323190151,0,0,0,0,0,0,0,0,0,0,20.97320942049046
1766797200,87396,87483,87323,87469.6,,87645.21218146574,87865.65399592422,88155.48297185315,0,0,0,0,0,0,0,0,0,0,21.875861113440113
1766800800,87469.6,87494.9,87384.1,87445.2,,87638.74867958517,87861.98771188062,88154.96156119423,0,0,0,0,0,0,0,0,0,0,22.7330229925491
1766804400,87445.2,87534.5,87375.5,87512,,87636.1016708276,87859.62901934498,88154.73664638103,0,0,0,0,0,0,0,0,0,0,22.75995960464191
1766808000,87512,87518.5,87457,87470,,87587.91973715034,87820.22099127105,88112.62151315584,0,0,0,0,0,0,0,0,0,0,22.427824421263303
1766811600,87470,87517.4,87433.6,87504.8,,87585.42197734519,87816.69311955622,88112.22518884155,0,0,0,0,0,0,0,0,0,0,21.25240652016159
1766815200,87504.8,87564.6,87404.6,87466.2,,87581.89063391119,87813.21570610262,88111.81385498957,0,0,0,0,0,0,0,0,0,0,19.876909705502804
1766818800,87466.2,87704.2,87466.2,87530.2,,87569.47195232853,87783.93597168225,88085.82399724018,0,0,0,0,0,0,0,0,0,0,18.11901849444073
1766822400,87530.2,87673.9,87530.1,87584,,87569.86076800682,87781.0713130094,88085.55431941523,0,0,0,0,0,0,0,0,0,0,16.361127283378657
1766826000,87584,87661.9,87537,87613.1,,87571.43851388528,87777.24669275641,88085.13387050395,0,0,0,0,0,0,0,0,0,0,15.171998501036805
1766829600,87613.1,87626.9,87362.6,87502.3,,87571.10145763266,87776.74420480472,88085.12068566187,0,0,0,0,0,0,0,0,0,0,15.154701351045464
1766833200,87502.3,87548.7,87427.5,87474.5,,87555.34970480078,87758.69400386646,88071.4247320284,0,0,0,0,0,0,0,0,0,0,15.137404201054123
1766836800,87474.5,87519.2,87420.4,87474.1,,87527.45397281919,87718.99779853667,88023.11298821858,0,0,0,0,0,0,0,0,0,0,14.88096046557389
1766840400,87474.1,87478.2,87306.1,87451.3,,87526.75019885776,87718.10947419985,88023.06856159994,0,0,0,0,0,0,0,0,0,0,15.074388123661004
1766844000,87451.3,87548.6,87394.1,87537.1,,87526.94674053602,87716.2943936984,88022.9250129494,0,0,0,0,0,0,0,0,0,0,14.670079009758211
1766847600,87537.1,87593.3,87476.5,87561,,87527.13336122724,87715.77606794648,88022.9118897096,0,0,0,0,0,0,0,0,0,0,14.248360894043865
1766851200,87561,87585.5,87436.6,87505.9,,87525.62657271662,87709.02925401428,88020.48980882618,0,0,0,0,0,0,0,0,0,0,14.048964963864192
1766854800,87505.9,87557.3,87461.9,87555,,87525.86096261717,87708.29844386414,88020.46248678083,0,0,0,0,0,0,0,0,0,0,13.9900469427097
1766858400,87555,87582.4,87459.2,87496.2,,87525.72870919331,87707.89141943924,88020.45252335847,0,0,0,0,0,0,0,0,0,0,13.758819416897712
1766862000,87496.2,87591.2,87496.2,87562.7,,87526.48159177045,87706.04430650925,88020.29938539141,0,0,0,0,0,0,0,0,0,0,13.396888031737555
1766865600,87562.7,87629.3,87528.4,87559.2,,87532.21328372307,87690.81823152068,88008.51912787711,0,0,0,0,0,0,0,0,0,0,12.95297331533739
1766869200,87559.2,87669.4,87559.1,87669.4,,87535.04430065265,87689.21093801792,88008.40297698675,0,0,0,0,0,0,0,0,0,0,12.790480336157618
1766872800,87669.4,87949.9,87493.8,87558.6,,87535.34702822415,87688.2222420962,88008.33645996657,0,0,0,0,0,0,0,0,0,0,13.726488170454806
1766876400,87558.6,87990,87558.6,87871.7,,87544.64721762747,87686.23731103688,88008.2588849658,0,0,0,0,0,0,0,0,0,0,14.854840262228008
1766880000,87871.7,87955.3,87712.5,87852.2,,87636.59549158145,87678.81666671747,87998.16864271247,0,0,0,0,0,0,0,0,0,0,15.317262937183983
1766883600,87852.2,87943.7,87738,87787.9,,87641.36031269722,87678.2268864511,87998.00280905364,0,0,0,0,0,0,0,0,0,0,15.77968561213996
1766887200,87787.9,87881,87755.4,87810.5,,87645.8679986124,87677.7956934376,87997.90276106243,0,0,0,0,0,0,0,0,0,0,16.21392543564252
1766890800,87810.5,87858,87735.1,87741.7,,87655.31537175523,87676.68760853782,87995.80240529704,0,0,0,0,0,0,0,0,0,0,16.004494222036893
1766894400,87741.7,87830.8,87689.4,87719,,87662.1085329539,87675.91004248068,87992.9798811351,0,0,0,0,0,0,0,0,0,0,15.772761152836399
1766898000,87719,87729,87609.6,87649.7,,87662.07375333176,87675.89065175534,87992.97725934246,0,0,0,0,0,0,0,0,0,0,15.092435327514508
1766901600,87649.7,87786.9,87639,87730,,87663.2865508199,87675.77813102363,87992.90772556007,0,0,0,0,0,0,0,0,0,0,14.672967581151097
1766905200,87730,87734.6,87677.9,87733.8,,87664.74776214991,87675.66384289732,87992.8183220976,0,0,0,0,0,0,0,0,0,0,14.253499834787684
1766908800,87733.8,87978.5,87733.8,87805.6,,87700.04867456187,87678.7195515602,87983.8212918452,0,0,0,0,0,0,0,0,0,0,15.54887506328703
1766912400,87805.6,87898,87721.7,87799,,87702.68207493346,87679.03840993666,87983.7229099498,0,0,0,0,0,0,0,0,0,0,16.789569602230035
1766916000,87799,88013.9,87798.9,87864.7,,87706.80809112219,87679.39200708982,87983.6641252506,0,0,0,0,0,0,0,0,0,0,18.891525352263393
1766919600,87864.7,87923.4,87813.9,87887.1,,87711.38379284879,87679.79797336485,87983.61671091423,0,0,0,0,0,0,0,0,0,0,21.290076660349484
1766923200,87887.1,87893.8,87780,87858.2,,87752.47646765564,87689.9690361831,87976.34916651965,0,0,0,0,0,0,0,0,0,0,22.221438295662704
1766926800,87858.2,87964.5,87814.2,87903.2,,87756.6596283413,87690.89449705467,87976.30737431084,0,0,0,0,0,0,0,0,0,0,23.335805216745484
1766930400,87903.2,88095.3,87903.2,87915.5,,87762.1725633497,87692.1314349405,87976.25734240105,0,0,0,0,0,0,0,0,0,0,25.047396636044404
1766934000,87915.5,88003.4,87825,87835.9,,87763.82195212245,87692.93334491816,87976.20193235078,0,0,0,0,0,0,0,0,0,0,25.930112531689407
1766937600,87835.9,87897.6,87727.2,87820,,87765.00963329028,87693.69524083285,87976.14609656404,0,0,0,0,0,0,0,0,0,0,25.884552266446548
1766941200,87820,87930.1,87753.3,87759.1,,87764.96487316987,87693.96514229449,87976.13457051419,0,0,0,0,0,0,0,0,0,0,26.2205448169851
1766944800,87759.1,87770.6,87491.9,87596.3,,87759.82156999224,87694.96926238031,87975.79205205567,0,0,0,0,0,0,0,0,0,0,25.54862396316023
1766948400,87596.3,87693.1,87506.7,87527.6,,87751.76557218659,87695.95442268903,87975.42355778745,0,0,0,0,0,0,0,0,0,0,25.586268967607655
1766952000,87527.6,87653.6,87450.5,87514,,87670.21149864348,87691.53948510678,87938.1606190623,0,0,0,0,0,0,0,0,0,0,25.545145796033285
1766955600,87514,87595.3,87437.8,87584.1,,87668.4420367133,87691.30217617442,87938.04026188843,0,0,0,0,0,0,0,0,0,0,25.586920929379687
1766959200,87584.1,87990.7,87478.5,87895.3,,87670.19224777078,87691.22074453856,87938.03788362518,0,0,0,0,0,0,0,0,0,0,24.999241583086697
1766962800,87895.3,88045.5,87639.8,87950.9,,87674.82640668543,87691.08541880154,87938.04083426212,0,0,0,0,0,0,0,0,0,0,24.765074901515565
1766966400,87950.9,88437.7,87814.7,88303.5,1,87697.83434077175,87691.20891591792,87938.36757300257,1,0,1,0,0,0,1,0,0,0,25.259168540282257
1766970000,88303.5,88511.1,87866.3,88441.5,1,87733.18279010401,87692.20648205973,87939.02820699895,0,0,0,0,0,0,0,0,0,0,25.942013385089137
1766973600,88441.5,89377.9,88441.5,89162.9,1,87821.98775737871,87696.23707700109,87941.27256770065,0,0,0,0,0,0,0,0,0,0,28.417795838114053
1766977200,89162.9,90210.6,89082.6,90161.7,1,89542.38733152092,88374.9778327703,88421.31839413063,0,0,0,0,0,0,0,0,0,0,31.178572309352255
1766980800,90161.7,90460.8,89982,90147.8,1,89586.09872338625,88418.69989426846,88424.99327470391,0,0,0,0,0,0,0,0,0,0,33.483044684312944
1766984400,90147.8,90296.3,89933.8,89979.6,,89615.5187922254,88463.43989443935,88429.00972955301,0,0,0,0,0,0,0,0,0,0,36.400219054831226
1766988000,89979.6,90129.4,89750.6,89771.9,,89626.2932702803,88503.49949737167,88432.41800380933,0,0,0,0,0,0,0,0,0,0,39.432364304563976
1766991600,89771.9,89850.9,89505.9,89614.5,,89620.76139196547,88765.53694329591,88584.81435795916,0,0,0,0,0,0,0,0,0,0,41.27636999241705
1766995200,89614.5,89832.3,89466.3,89549.8,,89617.5331677118,88784.91674123619,88586.00626419322,0,0,0,0,0,0,0,0,0,0,44.4070939699007
1766998800,89549.8,89615.2,87777.8,88110.8,,89611.41475354982,88786.59482772546,88585.99874328569,0,0,0,0,0,0,0,0,0,0,44.97633335979237
1767002400,88110.8,88282.4,87663.9,87782.5,,89606.9337708989,88787.59977466601,88585.99403743073,0,0,0,0,0,0,0,0,0,0,45.36025262004017
1767006000,87782.5,87800,87562.5,87562.6,,89596.90061379605,88789.58571320944,88585.97058248808,0,0,0,1,0,0,0,1,0,0,45.823624908416015
1767009600,87562.6,87631.3,86806.4,87375.2,,89424.74416750211,88814.1944794954,88579.25296563045,0,0,0,0,0,0,0,0,0,0,46.42021727075995
1767013200,87375.2,87534,87159.9,87377.3,,89410.98498520281,88816.19974769583,88579.20227103689,0,0,0,0,0,0,0,0,0,0,46.78117676095236
1767016800,87377.3,88188.3,87243.5,87437.1,,89405.3517841121,88817.04042785679,88579.19323270342,0,0,0,0,0,0,0,0,0,0,44.430457850387484
1767020400,87437.1,87915.1,87209.4,87684.1,,89400.67243823316,88817.83375050365,88579.18679601955,0,0,0,0,0,0,0,0,0,0,41.943661356490225
1767024000,87684.1,87845.5,87440.8,87626.7,,89397.22572340186,88818.39661125139,88579.18326990338,0,0,0,0,0,0,0,0,0,0,38.03261611367084
1767027600,87626.7,87852.1,87345.2,87852.1,,89390.27294302186,88819.68328018683,88579.16920269627,0,0,0,0,0,0,0,0,0,0,33.62658023293067
1767031200,87852.1,87998.2,87360.2,87458,,89376.28014725483,88821.69861303965,88579.11458797427,0,0,0,0,0,0,0,0,0,0,28.738776688722357
1767034800,87458,87666.1,87315,87361.5,,89356.74742439819,88824.29218637849,88579.01097317445,0,0,0,0,0,0,0,0,0,0,24.155253544090186
1767038400,87361.5,87595,87071.3,87214.9,,88959.78217204871,88836.84789313418,88540.43568041177,0,0,0,0,0,0,0,0,0,0,20.85248030425202
1767042000,87214.9,87370.5,87178,87337.1,,88929.18894266548,88837.71836886827,88540.08479085693,0,0,0,0,0,0,0,0,0,0,18.550093454052963
1767045600,87337.1,87400,87069.6,87344.3,,88873.15272229198,88838.34478728278,88539.07176181213,0,0,0,0,0,0,0,0,0,0,16.620035931528342
1767049200,87344.3,87399.4,87172.5,87231.2,,88760.14531364743,88835.65374759785,88536.40674591872,0,0,0,0,0,0,0,0,0,0,17.251462996595706
1767052800,87231.2,87355.6,87107.2,87250.8,,87734.58630866653,88461.58108944699,88277.65280532186,0,0,0,0,0,0,0,0,0,0,17.84510483252275
1767056400,87250.8,87349.9,87113.5,87304,,87706.81605538909,88437.24216396459,88275.79371653365,0,0,0,0,0,0,0,0,0,0,18.276395335400988
1767060000,87304,87334.8,86970.1,87103.3,,87667.92908065925,88412.45719083695,88273.5571463505,0,0,0,0,0,0,0,0,0,0,17.991246908497466
1767063600,87103.3,87417.6,86825.6,87364.5,,87651.84778251342,88392.30159691497,88272.17770799428,0,0,0,0,0,0,0,0,0,0,18.02222553403781
1767067200,87364.5,87498.3,87291.6,87299.6,,87465.15380281405,88146.6039374221,88124.5871321757,0,0,0,0,0,0,0,0,0,0,19.125581458048636
1767070800,87299.6,87358,87142.7,87249.8,,87454.50770465401,88129.49691554935,88123.04512651381,0,0,0,0,0,0,0,0,0,0,20.517877439533947
1767074400,87249.8,87523.7,87228.1,87450.8,,87454.46264050709,88125.39466812287,88122.95752275518,0,0,0,0,0,0,0,0,0,0,21.224781887305774
1767078000,87450.8,87616.4,87366.1,87487.3,,87455.43394630503,88115.48618669284,88122.41769323031,0,0,0,0,0,0,0,0,0,0,21.399553121797386
1767081600,87487.3,88226.7,87487.2,87862.4,,87462.68769114152,88109.66846102092,88122.34915488341,0,0,0,0,0,0,0,0,0,0,21.397175320832503
1767085200,87862.4,88033.8,87649.7,87982.7,,87573.08727445718,88052.70986753907,88117.32023964761,0,0,0,0,0,0,0,0,0,0,21.306690648387796
1767088800,87982.7,88186.8,87904.7,87945,,87639.84623303756,88015.65500979684,88112.71985767096,0,0,0,0,0,0,0,0,0,0,21.151813906351386
1767092400,87945,88025.9,87758.4,87903.3,,87642.0468681156,88014.09463130709,88112.70644086752,0,0,0,0,0,0,0,0,0,0,20.497793704003993
1767096000,87903.3,88098.5,87903.3,88018,,87647.53299381041,88011.42009152054,88112.68910929996,0,0,0,0,0,0,0,0,0,0,19.833412518106808
1767099600,88018,88138.8,87912.5,88104,,87652.56115510389,88009.44360626592,88112.68815686046,0,0,0,0,0,0,0,0,0,0,19.285479633009455
1767103200,88104,89011.5,87836.7,88879.7,,87712.23291676851,88002.21741279091,88113.72709745889,0,0,0,0,0,0,0,0,0,0,20.46203170919486
1767106800,88879.7,89162.9,88195,89016.2,,87785.03631564908,87996.15455957635,88115.18887253922,0,0,0,0,0,0,0,0,0,0,21.869597315602668
1767110400,89016.2,89405.5,88574.2,88741.6,,88257.39319920781,88060.65516298634,88201.82001069102,0,0,0,0,0,0,0,0,0,0,23.293102473757436
1767114000,88741.6,88904.8,88139.5,88381.5,,88296.32194222421,88097.61611689012,88214.38823083189,0,0,0,0,0,0,0,0,0,0,22.935411619936872
1767117600,88381.5,88493.9,88134.7,88305.6,,88298.94648889161,88126.09195578088,88219.76830531211,0,0,0,0,0,0,0,0,0,0,22.89459379988606
1767121200,88305.6,88428.9,87962.1,88229.3,,88296.87853825759,88128.62746207227,88219.77439873881,0,0,0,0,0,0,0,0,0,0,21.968313207028455
1767124800,88229.3,88229.4,87872.4,87932.6,,88290.0526956977,88130.13985316068,88219.69157692412,0,0,0,0,0,0,0,0,0,0,21.4507006793284
1767128400,87932.6,88330.6,87882.6,88279.6,,88289.79337187707,88132.12029732786,88219.7198698796,0,0,0,0,0,0,0,0,0,0,21.531350810698594
1767132000,88279.6,88467.6,88279.6,88437,,88294.84157017301,88134.91042051309,88219.89528149122,0,0,0,0,0,0,0,0,0,0,22.43752997351697
1767135600,88437,88579.4,88364.9,88499,,88357.61230613841,88169.14648236327,88238.79104356392,0,0,0,0,0,0,0,0,0,0,23.588436158773728
1767139200,88499,88499.1,88250.1,88263.7,,88355.26687043786,88171.47063678317,88238.80294225097,0,0,0,0,0,0,0,0,0,0,23.917093305131353
1767142800,88263.7,88789.6,88175.6,88656.6,,88365.35193126167,88174.71506040539,88239.12740385109,0,0,0,0,0,0,0,0,0,0,25.38843545551031
1767146400,88656.6,88749.2,88523.6,88673.1,,88374.71171788037,88177.75638905789,88239.41602262843,0,0,0,0,0,0,0,0,0,0,26.654913922854387
1767150000,88673.1,88832.8,88373.7,88457.1,,88393.74281448852,88202.70203923208,88248.5030623529,0,0,0,0,0,0,0,0,0,0,27.222492810124113
1767153600,88457.1,88559.7,88333.6,88334.7,,88393.03607243304,88203.84118772132,88248.51397861462,0,0,0,0,0,0,0,0,0,0,25.76994526733713
1767157200,88334.7,88530.5,88334.7,88461,,88393.8586841332,88204.9911405079,88248.54145375255,0,0,0,0,0,0,0,0,0,0,24.086384194327724
1767160800,88461,88570.6,88461,88519.3,,88411.99451166444,88219.95501987945,88253.4122726816,0,0,0,0,0,0,0,0,0,0,22.174905115606595
1767164400,88519.3,88647.9,88432.8,88617.4,,88415.635389844,88221.68926854765,88253.50726044098,0,0,0,0,0,0,0,0,0,0,21.958542529089407
1767168000,88617.4,88735.1,88382.8,88431.6,,88415.79644557257,88222.66837397253,88253.52360320078,0,0,0,0,0,0,0,0,0,0,22.0127506731647
1767171600,88431.6,88718.1,88431.6,88661.6,,88448.09298686782,88237.4778329657,88259.67330072701,0,0,0,0,0,0,0,0,0,0,22.610807909864487
1767175200,88661.6,88900,88661.5,88845.8,,88448.46213145467,88237.57574890522,88259.67380101213,0,0,0,0,0,0,0,0,0,0,24.01498739826076
1767178800,88845.8,89057.6,88806.6,89014.9,,88448.4821148797,88237.57946919987,88259.67380195177,0,0,0,0,0,0,0,0,0,0,25.592869575572546
1767182400,89014.9,89046.7,88746,88781.6,,88452.13913414768,88238.75720366549,88259.73601576309,0,0,0,0,0,0,0,0,0,0,26.51575976047894
1767186000,88781.6,89055.1,88743.9,88990.7,,88461.5330320884,88240.70009770825,88259.92130790226,0,0,0,0,0,0,0,0,0,0,27.217679056142256
1767189600,88990.7,89217.3,88276.3,88491.1,,88462.93350512355,88245.96326665285,88260.4156929954,0,0,0,0,0,0,0,0,0,0,26.05148494592411
1767193200,88491.1,88492.5,87786.2,87950.1,,88459.66523042302,88246.64422520438,88260.40388000046,0,0,0,0,0,0,0,0,0,0,25.2672912223347
1767196800,87950.1,88052.9,87385.8,87649.6,,88454.4369769061,88247.3147842804,88260.38005225366,0,0,0,0,0,0,0,0,0,0,25.396579724249552
1767200400,87649.6,87742.8,87483.8,87616.3,,88440.78130014105,88248.89084898,88260.23579813431,0,0,0,0,0,0,0,0,0,0,26.10831950543893
1767204000,87616.3,87981.3,87565,87683.3,,88426.4392583917,88250.57168697548,88260.06627844983,0,0,0,0,0,0,0,0,0,0,26.0643943593685
1767207600,87683.3,87869.1,87509.2,87534,,88214.73722192465,88246.3214093484,88228.32630419605,0,0,0,0,0,0,0,0,0,0,26.160471137237487
1767211200,87534,87709.1,87243.2,87662.2,,88206.34642339432,88246.01788042756,88228.21482165644,0,0,0,0,0,0,0,0,0,0,26.763403811456943
1767214800,87662.2,87877.6,87662.2,87795.5,,88196.78816399399,88245.44522070233,88228.03193311309,0,0,0,0,0,0,0,0,0,0,26.49687182010433
1767218400,87795.5,87889.4,87653.3,87728.5,,88184.99795663462,88244.68427281547,88227.78998864711,0,0,0,0,0,0,0,0,0,0,25.93009969307041
